model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,27,anchor,131072,0.5457239048596989,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,28,anchor,131072,0.5464906576671638,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,29,anchor,131072,0.5406249168099748,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,30,anchor,131072,0.5522709654640039,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,31,anchor,131072,0.5279214084516752,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,32,anchor,131072,0.5396939344898897,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,33,anchor,131072,0.5441481779339483,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,34,anchor,131072,0.5466461348449911,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,35,anchor,131072,0.5411151589042902,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,36,anchor,131072,0.5392084816816123,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,37,anchor,131072,0.5471902574351475,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,38,anchor,131072,0.5371760964969781,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,39,anchor,131072,0.5461301237414204,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,40,anchor,131072,0.5390415884696722,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,41,anchor,131072,0.5375446100522367,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,42,anchor,131072,0.5370468198732397,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,43,anchor,131072,0.5415640491049203,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,44,anchor,131072,0.5364225023947711,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,45,anchor,131072,0.5340961523892247,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,46,anchor,131072,0.5359883690624656,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,47,anchor,131072,0.5376194894951141,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,48,anchor,131072,0.5290803334423799,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,49,anchor,131072,0.5340106937920837,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,50,anchor,131072,0.5433915288055005,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,51,anchor,131072,0.5419704330749937,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,52,anchor,131072,0.5379654117174368,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,53,anchor,131072,0.529304998904081,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,54,anchor,131072,0.5316469918442408,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,55,anchor,131072,0.5406268282528117,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,56,anchor,131072,0.5239630715155954,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,57,anchor,131072,0.532858308167306,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,58,anchor,131072,0.5343703614816491,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,59,anchor,131072,0.5345464024436524,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,60,anchor,131072,0.5392104968602212,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,61,anchor,131072,0.5347053904515633,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,62,anchor,131072,0.528714704513618,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,63,anchor,131072,0.5279175646808199,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,64,anchor,131072,0.5359622148378662,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,65,anchor,131072,0.5343099707219494,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,66,anchor,131072,0.5360989786452137,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,67,anchor,131072,0.5285672106741686,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,68,anchor,131072,0.5290580431625358,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,69,anchor,131072,0.5288041755135282,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,70,anchor,131072,0.5285037143853515,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,71,anchor,131072,0.5234642838687478,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,72,anchor,131072,0.5284135856113039,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,73,anchor,131072,0.538508446497076,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,74,anchor,131072,0.5278128438303611,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,16,75,anchor,131072,0.5265800439035502,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,0,anchor,131072,0.8984180532713424,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,1,anchor,131072,0.6585395435666896,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,2,anchor,131072,0.6408880449390892,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,3,anchor,131072,0.6354110651969052,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,4,anchor,131072,0.6269765548623525,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,5,anchor,131072,0.6080215630312864,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,6,anchor,131072,0.6122271106994503,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,7,anchor,131072,0.6030511895925201,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,8,anchor,131072,0.6008353991335724,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,9,anchor,131072,0.5955464705203894,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,10,anchor,131072,0.5992712009044538,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,11,anchor,131072,0.5929685228139903,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,12,anchor,131072,0.5812667974434476,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,13,anchor,131072,0.5828958804537763,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,14,anchor,131072,0.5817707815099027,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,15,anchor,131072,0.5917426639279029,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,16,anchor,131072,0.5692841290599375,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,17,anchor,131072,0.582218537480756,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,18,anchor,131072,0.5869249055735111,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,19,anchor,131072,0.5729514756343121,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,20,anchor,131072,0.5752922039948487,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,21,anchor,131072,0.5784403288142812,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,22,anchor,131072,0.5664379922160947,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,23,anchor,131072,0.5759715698235368,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,24,anchor,131072,0.5708952000204874,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,25,anchor,131072,0.5769685606483677,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,26,anchor,131072,0.5681967315013594,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,27,anchor,131072,0.5701440175967463,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,28,anchor,131072,0.5623984532797408,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,29,anchor,131072,0.5717806085748975,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,30,anchor,131072,0.5695848835240866,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,31,anchor,131072,0.5506903953950086,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,32,anchor,131072,0.5669718433741053,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,33,anchor,131072,0.5654694959612101,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,34,anchor,131072,0.5710870512439499,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,35,anchor,131072,0.5580622688992634,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,36,anchor,131072,0.5521412605621947,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,37,anchor,131072,0.5573396215608284,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,38,anchor,131072,0.5667532140508627,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,39,anchor,131072,0.5608479872462624,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,40,anchor,131072,0.554872987838948,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,41,anchor,131072,0.5582215360536651,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,42,anchor,131072,0.5544054080685754,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,43,anchor,131072,0.5567367440899176,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,44,anchor,131072,0.5508509355149727,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,45,anchor,131072,0.5597011971258468,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,46,anchor,131072,0.5556342258910973,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,47,anchor,131072,0.5513627004974637,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,48,anchor,131072,0.5494394531637994,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,49,anchor,131072,0.551513756047953,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,50,anchor,131072,0.5439761577548694,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,51,anchor,131072,0.5537670904847829,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,52,anchor,131072,0.5523707604439778,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,53,anchor,131072,0.558892992318107,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,54,anchor,131072,0.5539914008970186,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,55,anchor,131072,0.550954856687099,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,56,anchor,131072,0.5479275239820396,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,57,anchor,131072,0.5509104612519025,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,58,anchor,131072,0.5527082252881996,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,59,anchor,131072,0.5510962277022031,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,60,anchor,131072,0.5582112946939048,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,61,anchor,131072,0.551565459488657,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,62,anchor,131072,0.5478471356793762,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,63,anchor,131072,0.5535403657971472,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,64,anchor,131072,0.5524151202398997,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,65,anchor,131072,0.5537112145871532,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,66,anchor,131072,0.5549818767659929,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,67,anchor,131072,0.5523361736099304,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,68,anchor,131072,0.5476111797295999,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,69,anchor,131072,0.5427205922613183,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,70,anchor,131072,0.5443329978501339,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,71,anchor,131072,0.5501007808643834,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,72,anchor,131072,0.54781632365777,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,73,anchor,131072,0.547557187126472,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,74,anchor,131072,0.543868293376363,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,17,75,anchor,131072,0.5441068737565047,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,0,anchor,131072,0.9293434456786542,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,1,anchor,131072,0.6230693992753373,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,2,anchor,131072,0.6565789643357789,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,3,anchor,131072,0.686138287198915,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,4,anchor,131072,0.684742459912826,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,5,anchor,131072,0.6686167809483408,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,6,anchor,131072,0.6672576341813112,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,7,anchor,131072,0.6587200999744312,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,8,anchor,131072,0.6645125831059744,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,9,anchor,131072,0.6382977796616558,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,10,anchor,131072,0.6371757867002259,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,11,anchor,131072,0.6313889778889745,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,12,anchor,131072,0.6280556951228675,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,13,anchor,131072,0.6232220639308537,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,14,anchor,131072,0.6297007492004525,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,15,anchor,131072,0.636200333987432,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,16,anchor,131072,0.6274668481828485,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,17,anchor,131072,0.6197559899525515,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,18,anchor,131072,0.6258111550021823,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,19,anchor,131072,0.6114987773657816,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,20,anchor,131072,0.6134742223536023,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,21,anchor,131072,0.6037348510749894,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,22,anchor,131072,0.6168116999910609,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,23,anchor,131072,0.612233313079571,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,24,anchor,131072,0.6197020712670138,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,25,anchor,131072,0.6211374876555311,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,26,anchor,131072,0.6227216447544919,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,27,anchor,131072,0.6008331680431667,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,28,anchor,131072,0.6116943234477219,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,29,anchor,131072,0.6086566286681716,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,30,anchor,131072,0.6061486624779633,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,31,anchor,131072,0.6128762792646967,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,32,anchor,131072,0.6040941451104516,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,33,anchor,131072,0.6111621931604532,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,34,anchor,131072,0.600935797660128,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,35,anchor,131072,0.6126025691030463,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,36,anchor,131072,0.6029576015537828,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,37,anchor,131072,0.614795563949528,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,38,anchor,131072,0.5997166230947926,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,39,anchor,131072,0.6045447686794176,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,40,anchor,131072,0.6034829447149264,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,41,anchor,131072,0.593803825958247,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,42,anchor,131072,0.6057270869259526,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,43,anchor,131072,0.6050555601487417,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,44,anchor,131072,0.5931620521124756,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,45,anchor,131072,0.6092890441229883,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,46,anchor,131072,0.5994183530388426,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,47,anchor,131072,0.5899261621246126,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,48,anchor,131072,0.6035801655090438,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,49,anchor,131072,0.5990156933255406,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,50,anchor,131072,0.6096942399018559,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,51,anchor,131072,0.5985981623702514,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,52,anchor,131072,0.6014137629580603,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,53,anchor,131072,0.6025432419833692,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,54,anchor,131072,0.5984055748079697,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,55,anchor,131072,0.5897841739623715,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,56,anchor,131072,0.5947368076944457,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,57,anchor,131072,0.6021549840634179,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,58,anchor,131072,0.5907479357555303,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,59,anchor,131072,0.5948051840369857,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,60,anchor,131072,0.6034594546373739,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,61,anchor,131072,0.5968237390672186,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,62,anchor,131072,0.6049598718281004,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,63,anchor,131072,0.6007022905976243,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,64,anchor,131072,0.5814805692179164,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,65,anchor,131072,0.5978111600951195,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,66,anchor,131072,0.5941468766147295,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,67,anchor,131072,0.5970440126582872,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,68,anchor,131072,0.602891257298424,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,69,anchor,131072,0.6001957943180827,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,70,anchor,131072,0.5934545269366822,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,71,anchor,131072,0.5913591111919061,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,72,anchor,131072,0.58320960269279,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,73,anchor,131072,0.5920134511137292,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,74,anchor,131072,0.5875468776947059,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,18,75,anchor,131072,0.5822551594228855,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,2,down,19,0,anchor,131072,1.0617467577456239,common_unquantized_bf16_forward
