model,site,layer,sequence_index,token_position,projection_v1,projection_v2,bos_excluded
llama32_3b,down_input,1,21,864,-0.27207965,-0.082203686,True
llama32_3b,down_input,1,21,896,-0.34756058,-0.068733305,True
llama32_3b,down_input,1,21,928,-0.30607757,-0.011157139,True
llama32_3b,down_input,1,21,960,-0.3478715,-0.09395425,True
llama32_3b,down_input,1,21,992,-0.2424453,-0.11328677,True
llama32_3b,down_input,1,21,1024,-0.13565446,-0.08651826,True
llama32_3b,down_input,1,21,1056,-0.17995009,-0.009582333,True
llama32_3b,down_input,1,21,1088,-0.1933765,0.29846668,True
llama32_3b,down_input,1,21,1120,-0.20565546,-0.07146125,True
llama32_3b,down_input,1,21,1152,-0.210547,0.58227193,True
llama32_3b,down_input,1,21,1184,-0.21182314,0.03170219,True
llama32_3b,down_input,1,21,1216,-0.3082842,-0.027227178,True
llama32_3b,down_input,1,21,1248,-0.16213603,-0.05823455,True
llama32_3b,down_input,1,21,1280,-0.15466066,-0.034650687,True
llama32_3b,down_input,1,21,1312,-0.21508366,0.5082026,True
llama32_3b,down_input,1,21,1344,-0.2687969,-0.030106807,True
llama32_3b,down_input,1,21,1376,-0.2446118,-0.08512259,True
llama32_3b,down_input,1,21,1408,-0.29802704,0.0015485131,True
llama32_3b,down_input,1,21,1440,-0.21542446,0.49327397,True
llama32_3b,down_input,1,21,1472,-0.23454098,-0.11872066,True
llama32_3b,down_input,1,21,1504,-0.2170119,-0.048136923,True
llama32_3b,down_input,1,21,1536,-0.27654508,-0.14810388,True
llama32_3b,down_input,1,21,1568,-0.3302741,-0.015474782,True
llama32_3b,down_input,1,21,1600,-0.30139866,-0.08229118,True
llama32_3b,down_input,1,21,1632,-0.26710027,-0.13155854,True
llama32_3b,down_input,1,21,1664,-0.263887,-0.036087956,True
llama32_3b,down_input,1,21,1696,-0.24125543,0.6096824,True
llama32_3b,down_input,1,21,1728,-0.24565805,0.021262959,True
llama32_3b,down_input,1,21,1760,-0.24585365,-0.062159907,True
llama32_3b,down_input,1,21,1792,-0.39681295,-0.0005886719,True
llama32_3b,down_input,1,21,1824,-0.22982047,-0.13133864,True
llama32_3b,down_input,1,21,1856,-0.2219368,0.56416386,True
llama32_3b,down_input,1,21,1888,-0.31679076,0.016748568,True
llama32_3b,down_input,1,21,1920,-0.3411075,-0.039259925,True
llama32_3b,down_input,1,21,1952,-0.15073816,-0.046395663,True
llama32_3b,down_input,1,21,1984,-0.19519755,-0.09645089,True
llama32_3b,down_input,1,21,2016,-0.29886562,0.007418328,True
llama32_3b,down_input,1,22,32,-0.3011503,0.2107301,True
llama32_3b,down_input,1,22,64,-0.25897837,-0.11996647,True
llama32_3b,down_input,1,22,96,-0.20015772,0.01011547,True
llama32_3b,down_input,1,22,128,-0.17992881,-0.043288242,True
llama32_3b,down_input,1,22,160,-0.34493163,-0.15639658,True
llama32_3b,down_input,1,22,192,-0.16657321,-0.05965845,True
llama32_3b,down_input,1,22,224,-0.19410975,-0.05695566,True
llama32_3b,down_input,1,22,256,-0.28688246,-0.034329034,True
llama32_3b,down_input,1,22,288,-0.3022002,-0.059560277,True
llama32_3b,down_input,1,22,320,-0.32577428,0.088843934,True
llama32_3b,down_input,1,22,352,-0.23410153,-0.023287844,True
llama32_3b,down_input,1,22,384,-0.25169683,0.5817262,True
llama32_3b,down_input,1,22,416,-0.19551668,0.5274859,True
llama32_3b,down_input,1,22,448,-0.43804228,-0.11128588,True
llama32_3b,down_input,1,22,480,-0.32661125,-0.15053685,True
llama32_3b,down_input,1,22,512,-0.18952036,-0.09029277,True
llama32_3b,down_input,1,22,544,-0.2631775,0.058508534,True
llama32_3b,down_input,1,22,576,-0.23163259,-0.055843078,True
llama32_3b,down_input,1,22,608,-0.27297795,0.027755948,True
llama32_3b,down_input,1,22,640,-0.14961149,-0.06830791,True
llama32_3b,down_input,1,22,672,-0.19973986,-0.053812075,True
llama32_3b,down_input,1,22,704,-0.20268972,-0.1438406,True
llama32_3b,down_input,1,22,736,-0.28982958,-0.11011354,True
llama32_3b,down_input,1,22,768,-0.35530302,0.232423,True
llama32_3b,down_input,1,22,800,-0.26141924,0.57052964,True
llama32_3b,down_input,1,22,832,-0.29367104,-0.07536603,True
llama32_3b,down_input,1,22,864,-0.22676158,-0.10226288,True
llama32_3b,down_input,1,22,896,-0.25739253,-0.09702332,True
llama32_3b,down_input,1,22,928,-0.2663627,-0.07096225,True
llama32_3b,down_input,1,22,960,-0.25074574,-0.082640946,True
llama32_3b,down_input,1,22,992,-0.24682544,0.0016264371,True
llama32_3b,down_input,1,22,1024,-0.24387455,0.048940048,True
llama32_3b,down_input,1,22,1056,-0.18701355,-0.069059186,True
llama32_3b,down_input,1,22,1088,-0.32278648,-0.1332121,True
llama32_3b,down_input,1,22,1120,-0.15544744,-0.043461185,True
llama32_3b,down_input,1,22,1152,-0.17335029,-0.08654445,True
llama32_3b,down_input,1,22,1184,-0.32517353,-0.035461955,True
llama32_3b,down_input,1,22,1216,-0.27309948,0.52794087,True
llama32_3b,down_input,1,22,1248,-0.2904943,-0.14541957,True
llama32_3b,down_input,1,22,1280,-0.22854082,-0.07158517,True
llama32_3b,down_input,1,22,1312,-0.23865221,-0.026624814,True
llama32_3b,down_input,1,22,1344,-0.35583583,-0.029785428,True
llama32_3b,down_input,1,22,1376,-0.21154323,-0.062231228,True
llama32_3b,down_input,1,22,1408,-0.2550708,0.5303529,True
llama32_3b,down_input,1,22,1440,-0.27301562,0.6343702,True
llama32_3b,down_input,1,22,1472,-0.2530635,-0.09983373,True
llama32_3b,down_input,1,22,1504,-0.15464626,0.11828005,True
llama32_3b,down_input,1,22,1536,-0.23726317,-0.12789433,True
llama32_3b,down_input,1,22,1568,-0.24070518,0.0929239,True
llama32_3b,down_input,1,22,1600,-0.21255195,0.5765049,True
llama32_3b,down_input,1,22,1632,-0.2739838,0.016841207,True
llama32_3b,down_input,1,22,1664,-0.20969029,-0.108202875,True
llama32_3b,down_input,1,22,1696,-0.24654545,0.0153011875,True
llama32_3b,down_input,1,22,1728,-0.2094694,-0.053098816,True
llama32_3b,down_input,1,22,1760,-0.2866395,-0.06544431,True
llama32_3b,down_input,1,22,1792,-0.34804535,-0.05415825,True
llama32_3b,down_input,1,22,1824,-0.21140735,0.039701812,True
llama32_3b,down_input,1,22,1856,-0.2772797,-0.08344618,True
llama32_3b,down_input,1,22,1888,-0.2540092,-0.15072744,True
llama32_3b,down_input,1,22,1920,-0.19114615,-0.031651076,True
llama32_3b,down_input,1,22,1952,-0.41228217,-0.09423968,True
llama32_3b,down_input,1,22,1984,-0.240671,-0.05940749,True
llama32_3b,down_input,1,22,2016,-0.19206901,0.4664649,True
llama32_3b,down_input,1,23,32,-0.2830526,-0.025303226,True
llama32_3b,down_input,1,23,64,-0.16007778,0.054602653,True
llama32_3b,down_input,1,23,96,-0.32917306,0.2059472,True
llama32_3b,down_input,1,23,128,-0.29190126,-0.03570072,True
llama32_3b,down_input,1,23,160,-0.21943201,-0.08944003,True
llama32_3b,down_input,1,23,192,-0.29163852,0.0059984094,True
llama32_3b,down_input,1,23,224,-0.3027602,0.0013958153,True
llama32_3b,down_input,1,23,256,-0.15613557,0.17981012,True
llama32_3b,down_input,1,23,288,-0.29532743,-0.10693526,True
llama32_3b,down_input,1,23,320,-0.18884464,-0.03165043,True
llama32_3b,down_input,1,23,352,-0.26514196,-0.07668281,True
llama32_3b,down_input,1,23,384,-0.3477961,0.26378542,True
llama32_3b,down_input,1,23,416,-0.28787163,-0.0741552,True
llama32_3b,down_input,1,23,448,-0.27366534,0.02246334,True
llama32_3b,down_input,1,23,480,-0.2031185,0.34012997,True
llama32_3b,down_input,1,23,512,-0.19336493,-0.10143635,True
llama32_3b,down_input,1,23,544,-0.23869407,0.6428594,True
llama32_3b,down_input,1,23,576,-0.19388631,-0.050276745,True
llama32_3b,down_input,1,23,608,-0.2574088,-0.073662445,True
llama32_3b,down_input,1,23,640,-0.25160757,-0.076935366,True
llama32_3b,down_input,1,23,672,-0.19773313,-0.039565448,True
llama32_3b,down_input,1,23,704,-0.19808109,-0.08855465,True
llama32_3b,down_input,1,23,736,-0.25509715,-0.085835546,True
llama32_3b,down_input,1,23,768,-0.29826814,0.053016238,True
llama32_3b,down_input,1,23,800,-0.23739244,0.20962395,True
llama32_3b,down_input,1,23,832,-0.27682024,-0.02446505,True
llama32_3b,down_input,1,23,864,-0.2926895,-0.021485824,True
llama32_3b,down_input,1,23,896,-0.22714148,-0.042127375,True
llama32_3b,down_input,1,23,928,-0.29820934,-0.082323804,True
llama32_3b,down_input,1,23,960,-0.21443158,0.008288139,True
llama32_3b,down_input,1,23,992,-0.2950608,-0.122763455,True
llama32_3b,down_input,1,23,1024,-0.36843908,-0.12857437,True
llama32_3b,down_input,1,23,1056,-0.17111214,-0.011169107,True
llama32_3b,down_input,1,23,1088,-0.16542436,-0.03898249,True
llama32_3b,down_input,1,23,1120,-0.31284952,0.5836102,True
llama32_3b,down_input,1,23,1152,-0.30380195,-0.12332738,True
llama32_3b,down_input,1,23,1184,-0.19223627,0.50832987,True
llama32_3b,down_input,1,23,1216,-0.20027988,0.55529785,True
llama32_3b,down_input,1,23,1248,-0.24804656,0.5998601,True
llama32_3b,down_input,1,23,1280,-0.2348902,0.42465127,True
llama32_3b,down_input,1,23,1312,-0.2745546,0.55097044,True
llama32_3b,down_input,1,23,1344,-0.110305935,-0.04968312,True
llama32_3b,down_input,1,23,1376,-0.41542286,0.113967456,True
llama32_3b,down_input,1,23,1408,-0.20461376,-0.1074377,True
llama32_3b,down_input,1,23,1440,-0.31813484,0.1823476,True
llama32_3b,down_input,1,23,1472,-0.21484709,-0.09140193,True
llama32_3b,down_input,1,23,1504,-0.2899541,0.020325169,True
llama32_3b,down_input,1,23,1536,-0.28984064,-0.15386523,True
llama32_3b,down_input,1,23,1568,-0.2189276,0.05335015,True
llama32_3b,down_input,1,23,1600,-0.20542468,-0.06472449,True
llama32_3b,down_input,1,23,1632,-0.22372401,0.557792,True
llama32_3b,down_input,1,23,1664,-0.19910736,0.0014343961,True
llama32_3b,down_input,1,23,1696,-0.34051856,-0.017307503,True
llama32_3b,down_input,1,23,1728,-0.20287347,-0.053434137,True
llama32_3b,down_input,1,23,1760,-0.22109728,0.22932033,True
llama32_3b,down_input,1,23,1792,-0.24816148,-0.048302535,True
llama32_3b,down_input,1,23,1824,-0.3218368,-0.13905278,True
llama32_3b,down_input,1,23,1856,-0.23580663,-0.074657686,True
llama32_3b,down_input,1,23,1888,-0.25178793,-0.06951604,True
llama32_3b,down_input,1,23,1920,-0.2929313,-0.07986031,True
llama32_3b,down_input,1,23,1952,-0.26839626,-0.08277711,True
llama32_3b,down_input,1,23,1984,-0.2898423,-0.0069882316,True
llama32_3b,down_input,1,23,2016,-0.26769584,-0.02568711,True
llama32_3b,down_input,1,24,32,-0.43035853,0.09853129,True
llama32_3b,down_input,1,24,64,-0.21956564,-0.08068076,True
llama32_3b,down_input,1,24,96,-0.28342023,-0.015571801,True
llama32_3b,down_input,1,24,128,-0.17085233,-0.07948826,True
llama32_3b,down_input,1,24,160,-0.30996343,0.4110035,True
llama32_3b,down_input,1,24,192,-0.16964015,-0.08253568,True
llama32_3b,down_input,1,24,224,-0.23116007,-0.119253084,True
llama32_3b,down_input,1,24,256,-0.27034536,-0.073837906,True
llama32_3b,down_input,1,24,288,-0.2671857,0.012896992,True
llama32_3b,down_input,1,24,320,-0.29155245,-0.06909971,True
llama32_3b,down_input,1,24,352,-0.24434344,0.015125047,True
llama32_3b,down_input,1,24,384,-0.26759726,-0.15141726,True
llama32_3b,down_input,1,24,416,-0.20500603,-0.12334206,True
llama32_3b,down_input,1,24,448,-0.26300558,-0.1163088,True
llama32_3b,down_input,1,24,480,-0.254858,0.047192182,True
llama32_3b,down_input,1,24,512,-0.40138197,-0.14441119,True
llama32_3b,down_input,1,24,544,-0.3620724,-0.13533339,True
llama32_3b,down_input,1,24,576,-0.24666584,-0.12961264,True
llama32_3b,down_input,1,24,608,-0.17295699,-0.15930006,True
llama32_3b,down_input,1,24,640,-0.15254304,-0.062269606,True
llama32_3b,down_input,1,24,672,-0.20594704,-0.090919,True
llama32_3b,down_input,1,24,704,-0.25125664,0.030125957,True
llama32_3b,down_input,1,24,736,-0.24100558,-0.11362506,True
llama32_3b,down_input,1,24,768,-0.2219461,-0.092457816,True
llama32_3b,down_input,1,24,800,-0.19180602,-0.03771761,True
llama32_3b,down_input,1,24,832,-0.16955893,-0.063955225,True
llama32_3b,down_input,1,24,864,-0.271168,0.48099262,True
llama32_3b,down_input,1,24,896,-0.2476353,0.47711748,True
llama32_3b,down_input,1,24,928,-0.21272005,-0.09371746,True
llama32_3b,down_input,1,24,960,-0.28533527,-0.1009601,True
llama32_3b,down_input,1,24,992,-0.27544424,0.040600408,True
llama32_3b,down_input,1,24,1024,-0.23532596,-0.11813298,True
llama32_3b,down_input,1,24,1056,-0.3041958,-0.072844535,True
llama32_3b,down_input,1,24,1088,-0.2660406,-0.0033188406,True
llama32_3b,down_input,1,24,1120,-0.30336624,-0.076419115,True
llama32_3b,down_input,1,24,1152,-0.23102134,0.53191036,True
llama32_3b,down_input,1,24,1184,-0.25536877,-0.09911647,True
llama32_3b,down_input,1,24,1216,-0.28579667,-0.17048214,True
llama32_3b,down_input,1,24,1248,-0.31745684,0.04612502,True
llama32_3b,down_input,1,24,1280,-0.2572982,0.47478443,True
llama32_3b,down_input,1,24,1312,-0.1810258,-0.08819943,True
llama32_3b,down_input,1,24,1344,-0.30067375,-0.11765114,True
llama32_3b,down_input,1,24,1376,-0.29947096,-0.15089957,True
llama32_3b,down_input,1,24,1408,-0.22949664,0.06562003,True
llama32_3b,down_input,1,24,1440,-0.26738545,0.059892494,True
llama32_3b,down_input,1,24,1472,-0.21416354,-0.02763435,True
llama32_3b,down_input,1,24,1504,-0.2472766,0.14799982,True
llama32_3b,down_input,1,24,1536,-0.22422919,0.05922375,True
llama32_3b,down_input,1,24,1568,-0.26886255,0.040542632,True
llama32_3b,down_input,1,24,1600,-0.23550808,0.5468551,True
llama32_3b,down_input,1,24,1632,-0.29585168,-0.058523465,True
llama32_3b,down_input,1,24,1664,-0.20016521,-0.07140312,True
llama32_3b,down_input,1,24,1696,-0.18745463,0.44086865,True
llama32_3b,down_input,1,24,1728,-0.21750012,-0.08619732,True
llama32_3b,down_input,1,24,1760,-0.20649897,-0.06859597,True
llama32_3b,down_input,1,24,1792,-0.23138256,-0.034742955,True
llama32_3b,down_input,1,24,1824,-0.24281365,-0.11928481,True
llama32_3b,down_input,1,24,1856,-0.2661334,-0.12568703,True
llama32_3b,down_input,1,24,1888,-0.2213514,-0.10873779,True
llama32_3b,down_input,1,24,1920,-0.39050603,-0.14278212,True
llama32_3b,down_input,1,24,1952,-0.23940358,0.1618815,True
llama32_3b,down_input,1,24,1984,-0.2782769,0.43793327,True
llama32_3b,down_input,1,24,2016,-0.20958966,-0.07301044,True
llama32_3b,down_input,1,25,32,-0.17349157,-0.14658773,True
llama32_3b,down_input,1,25,64,-0.2940527,0.017702155,True
llama32_3b,down_input,1,25,96,-0.23393351,-0.10156357,True
llama32_3b,down_input,1,25,128,-0.30418473,-0.017944962,True
llama32_3b,down_input,1,25,160,-0.28674132,-0.039567973,True
llama32_3b,down_input,1,25,192,-0.3362815,-0.08712363,True
llama32_3b,down_input,1,25,224,-0.22640291,-0.16243547,True
llama32_3b,down_input,1,25,256,-0.20720616,-0.046215102,True
llama32_3b,down_input,1,25,288,-0.18075758,0.091139846,True
llama32_3b,down_input,1,25,320,-0.2387761,-0.09905468,True
llama32_3b,down_input,1,25,352,-0.14791748,0.10406025,True
llama32_3b,down_input,1,25,384,-0.16313663,0.07644114,True
llama32_3b,down_input,1,25,416,-0.26223922,-0.007954279,True
llama32_3b,down_input,1,25,448,-0.1625511,0.41400993,True
llama32_3b,down_input,1,25,480,-0.22446214,-0.09035676,True
llama32_3b,down_input,1,25,512,-0.18618244,0.45610085,True
llama32_3b,down_input,1,25,544,-0.20909642,-0.058934525,True
llama32_3b,down_input,1,25,576,-0.3246524,-0.07450468,True
llama32_3b,down_input,1,25,608,-0.14644265,-0.044655424,True
llama32_3b,down_input,1,25,640,-0.2038184,-0.0011930559,True
llama32_3b,down_input,1,25,672,-0.21474531,-0.0479384,True
llama32_3b,down_input,1,25,704,-0.21076335,0.39928192,True
llama32_3b,down_input,1,25,736,-0.24086069,-0.1227631,True
llama32_3b,down_input,1,25,768,-0.30954203,-0.093907796,True
llama32_3b,down_input,1,25,800,-0.26972458,0.13271703,True
llama32_3b,down_input,1,25,832,-0.17254166,0.5066687,True
llama32_3b,down_input,1,25,864,-0.22416416,-0.10686445,True
llama32_3b,down_input,1,25,896,-0.31045267,-0.18140636,True
llama32_3b,down_input,1,25,928,-0.35890278,-0.23704311,True
llama32_3b,down_input,1,25,960,-0.21593419,0.083034664,True
llama32_3b,down_input,1,25,992,-0.23993418,-0.069157705,True
llama32_3b,down_input,1,25,1024,-0.18723524,0.5061768,True
llama32_3b,down_input,1,25,1056,-0.24191873,0.06026585,True
llama32_3b,down_input,1,25,1088,-0.19881082,-0.116149,True
llama32_3b,down_input,1,25,1120,-0.1627872,0.0615385,True
llama32_3b,down_input,1,25,1152,-0.2438462,0.0070644766,True
llama32_3b,down_input,1,25,1184,-0.1907498,0.105586395,True
llama32_3b,down_input,1,25,1216,-0.36066732,-0.018227048,True
llama32_3b,down_input,1,25,1248,-0.23164582,-0.062512994,True
llama32_3b,down_input,1,25,1280,-0.23729725,-0.05220622,True
llama32_3b,down_input,1,25,1312,-0.17340969,-0.0813739,True
llama32_3b,down_input,1,25,1344,-0.21019897,-0.032003436,True
llama32_3b,down_input,1,25,1376,-0.25032145,-0.113548405,True
llama32_3b,down_input,1,25,1408,-0.27846506,-0.14978349,True
llama32_3b,down_input,1,25,1440,-0.26548147,0.007185959,True
llama32_3b,down_input,1,25,1472,-0.25162125,-0.09709349,True
llama32_3b,down_input,1,25,1504,-0.22407623,0.047185596,True
llama32_3b,down_input,1,25,1536,-0.3028591,-0.10015392,True
llama32_3b,down_input,1,25,1568,-0.30654198,-0.119467415,True
llama32_3b,down_input,1,25,1600,-0.25258988,0.017049773,True
llama32_3b,down_input,1,25,1632,-0.22566083,-0.051798306,True
llama32_3b,down_input,1,25,1664,-0.23290454,-0.037814334,True
llama32_3b,down_input,1,25,1696,-0.22997561,-0.008632924,True
llama32_3b,down_input,1,25,1728,-0.17306487,-0.03580945,True
llama32_3b,down_input,1,25,1760,-0.17617697,0.19042106,True
llama32_3b,down_input,1,25,1792,-0.2639739,-0.11120955,True
llama32_3b,down_input,1,25,1824,-0.27814877,-0.11061383,True
llama32_3b,down_input,1,25,1856,-0.20264523,-0.107959874,True
llama32_3b,down_input,1,25,1888,-0.17731692,-0.040179957,True
llama32_3b,down_input,1,25,1920,-0.24331854,0.07826753,True
llama32_3b,down_input,1,25,1952,-0.15148222,-0.026079373,True
llama32_3b,down_input,1,25,1984,-0.28627336,0.046301026,True
llama32_3b,down_input,1,25,2016,-0.3517773,-0.07656092,True
llama32_3b,down_input,1,26,32,-0.30336872,-0.07029325,True
llama32_3b,down_input,1,26,64,-0.23546083,-0.06012143,True
llama32_3b,down_input,1,26,96,-0.13895352,-0.01969506,True
llama32_3b,down_input,1,26,128,-0.1829769,-0.10465445,True
llama32_3b,down_input,1,26,160,-0.19338432,-0.00694313,True
llama32_3b,down_input,1,26,192,-0.34168288,-0.12970555,True
llama32_3b,down_input,1,26,224,-0.25596708,-0.018834101,True
llama32_3b,down_input,1,26,256,-0.28803337,-0.10022738,True
llama32_3b,down_input,1,26,288,-0.15333371,-0.08520906,True
llama32_3b,down_input,1,26,320,-0.19931443,0.38204026,True
llama32_3b,down_input,1,26,352,-0.24222285,-0.08872843,True
llama32_3b,down_input,1,26,384,-0.14143868,0.108598255,True
llama32_3b,down_input,1,26,416,-0.19378565,-0.089546405,True
llama32_3b,down_input,1,26,448,-0.20163321,0.11515689,True
llama32_3b,down_input,1,26,480,-0.27583066,-0.0077112466,True
llama32_3b,down_input,1,26,512,-0.16320038,-0.032251492,True
llama32_3b,down_input,1,26,544,-0.19864124,0.41277185,True
llama32_3b,down_input,1,26,576,-0.18308118,0.14577675,True
llama32_3b,down_input,1,26,608,-0.22563666,-0.033216756,True
llama32_3b,down_input,1,26,640,-0.23711564,-0.12944463,True
llama32_3b,down_input,1,26,672,-0.26722023,-0.041263893,True
llama32_3b,down_input,1,26,704,-0.27096102,-0.09938073,True
llama32_3b,down_input,1,26,736,-0.23542212,0.36598587,True
llama32_3b,down_input,1,26,768,-0.22176397,0.5389004,True
llama32_3b,down_input,1,26,800,-0.21744208,-0.11596991,True
llama32_3b,down_input,1,26,832,-0.16105586,0.07177821,True
llama32_3b,down_input,1,26,864,-0.15985899,0.40840915,True
llama32_3b,down_input,1,26,896,-0.24692449,0.081586145,True
llama32_3b,down_input,1,26,928,-0.2811308,-0.122152135,True
llama32_3b,down_input,1,26,960,-0.22203374,-0.09412231,True
llama32_3b,down_input,1,26,992,-0.17634475,-0.15604487,True
llama32_3b,down_input,1,26,1024,-0.20546731,-0.0891226,True
llama32_3b,down_input,1,26,1056,-0.2604335,-0.071112916,True
llama32_3b,down_input,1,26,1088,-0.19635318,-0.09942839,True
llama32_3b,down_input,1,26,1120,-0.312202,-0.040794797,True
llama32_3b,down_input,1,26,1152,-0.29267147,-0.070332855,True
llama32_3b,down_input,1,26,1184,-0.26531595,-0.0022122222,True
llama32_3b,down_input,1,26,1216,-0.14615166,-0.005255723,True
llama32_3b,down_input,1,26,1248,-0.2438698,0.0075164554,True
